title,timestamp,bot,minor,length_old,length_new,len_diff,time_delta_sec,is_first_post,type_edit,type_log,type_new,ns_grouped_1,ns_grouped_14,ns_grouped_2,ns_grouped_3,ns_grouped_4,ns_grouped_others,title_len,is_revert,is_update,is_minor_fix,comment_len,user_activity_score,is_pro_editor,rev_diff,is_section_edit,comment_clean_len
Sandra Andersen Eira,2026-03-16 16:26:03,False,0,9769,9758,-11,0.0,True,True,False,False,False,False,False,False,False,False,20,0,0,0,204,93,1,0,0,182
Sania Mirza,2026-03-16 16:24:01,False,0,130659,130178,-481,0.0,True,True,False,False,False,False,False,False,False,False,11,0,0,0,27,1,0,0,0,27
Sarah Ashton-Cirillo,2026-03-16 16:20:19,False,0,79406,79506,100,0.0,True,True,False,False,False,False,False,False,False,False,20,0,0,0,223,93,1,0,0,201
Scaled Composites White Knight Two,2026-03-16 16:22:43,False,0,17141,17309,168,0.0,True,True,False,False,False,False,False,False,False,False,34,0,0,0,20,1,0,0,1,15
Schiffornis,2026-03-16 16:26:33,False,0,2975,2971,-4,0.0,True,True,False,False,False,False,False,False,False,False,11,0,0,0,28,17,0,0,1,25
Science and the Catholic Church,2026-03-16 16:31:36,False,1,134504,134516,12,0.0,True,True,False,False,False,False,False,False,False,False,31,0,0,0,19,1,0,0,0,19
Scott Mitchell (curler),2026-03-16 16:17:27,False,0,19313,19171,-142,0.0,True,True,False,False,False,False,False,False,False,False,23,0,1,0,6,3,0,0,0,6
Scott Rueck,2026-03-16 16:26:52,False,0,17760,17737,-23,0.0,True,True,False,False,False,False,False,False,False,False,11,0,0,0,10,12,0,0,0,10
Scottish Radio Holdings,2026-03-16 16:17:29,False,0,7871,9225,1354,0.0,True,True,False,False,False,False,False,False,False,False,23,0,0,0,34,2,0,0,1,31
Sealdah - Jalpaiguri Road Humsafar Express,2026-03-16 16:26:05,False,1,4463,4463,0,0.0,True,True,False,False,False,False,False,False,False,False,42,0,0,0,29,28,0,0,1,26
Second Anglo-Sikh War,2026-03-16 16:26:44,False,0,36941,36994,53,0.0,True,True,False,False,False,False,False,False,False,False,21,0,0,0,10,3,0,0,0,10
Second Anglo-Sikh War,2026-03-16 16:27:47,False,0,36994,37041,47,63.0,False,True,False,False,False,False,False,False,False,False,21,0,0,0,95,3,0,0,1,88
Second Anglo-Sikh War,2026-03-16 16:32:34,False,0,37041,37349,308,287.0,False,True,False,False,False,False,False,False,False,False,21,0,0,0,10,3,0,0,0,10
Seldin,2026-03-16 16:30:25,False,0,502,599,97,0.0,True,True,False,False,False,False,False,False,False,False,6,0,0,0,10,1,0,0,0,10
Sesa Football Academy (women),2026-03-16 16:26:04,False,0,5594,5647,53,0.0,True,True,False,False,False,False,False,False,False,False,29,0,0,0,11,9,0,0,1,6
Sex work in Shanghai in the 19th and 20th centuries,2026-03-16 16:17:51,False,0,13713,13626,-87,0.0,True,True,False,False,False,False,False,False,False,False,51,0,0,0,10,1,0,0,0,10
Shakti,2026-03-16 16:30:51,False,1,100366,100337,-29,0.0,True,True,False,False,False,False,False,False,False,False,6,0,0,0,29,1,0,0,1,26
Shamima Muslim,2026-03-16 16:21:51,False,0,4111,4265,154,0.0,True,True,False,False,False,False,False,False,False,False,14,0,0,0,148,19,0,0,0,126
Shamima Muslim,2026-03-16 16:23:27,False,0,4265,4285,20,96.0,False,True,False,False,False,False,False,False,False,False,14,0,0,0,11,19,0,0,0,11
Shamima Muslim,2026-03-16 16:23:50,False,0,4285,4335,50,23.0,False,True,False,False,False,False,False,False,False,False,14,0,1,0,78,19,0,0,0,64
Shamima Muslim,2026-03-16 16:24:07,False,0,4335,4339,4,17.0,False,True,False,False,False,False,False,False,False,False,14,0,0,0,10,19,0,0,0,10
Shamima Muslim,2026-03-16 16:26:11,False,0,4339,4377,38,124.0,False,True,False,False,False,False,False,False,False,False,14,0,1,0,104,19,0,0,0,90
Shane van Gisbergen,2026-03-16 16:19:11,False,0,151686,151681,-5,0.0,True,True,False,False,False,False,False,False,False,False,19,0,0,0,10,19,0,0,0,10
Sheikh Jana,2026-03-16 16:23:23,False,0,4570,4566,-4,0.0,True,True,False,False,False,False,False,False,False,False,11,0,0,0,8,3,0,0,0,8
Sheikh Jana,2026-03-16 16:23:44,False,1,4566,4570,4,21.0,False,True,False,False,False,False,False,False,False,False,11,1,0,0,170,21,0,0,0,82
Shorty Gallagher,2026-03-16 16:31:19,False,0,6882,6883,1,0.0,True,True,False,False,False,False,False,False,False,False,16,0,0,0,10,1,0,0,0,10
Shorty Gallagher,2026-03-16 16:32:40,False,1,6883,6882,-1,81.0,False,True,False,False,False,False,False,False,False,False,16,1,0,0,134,1,0,0,0,69
Shwe Man Tin Maung,2026-03-16 16:27:13,False,1,9238,9229,-9,0.0,True,True,False,False,False,False,False,False,False,False,18,0,0,0,20,1,0,0,1,17
Sia discography,2026-03-16 16:31:17,False,0,160767,160765,-2,0.0,True,True,False,False,False,False,False,False,False,False,15,0,0,0,10,4,0,0,0,10
Siege of Soissons,2026-03-16 16:22:09,False,1,34906,34905,-1,0.0,True,True,False,False,False,False,False,False,False,False,17,0,0,0,23,2,0,0,1,20
Sienna Miller,2026-03-16 16:21:04,False,0,59585,59582,-3,0.0,True,True,False,False,False,False,False,False,False,False,13,0,0,0,10,16,0,0,1,5
Sikandar Khan Ghazi,2026-03-16 16:27:06,False,0,5917,11,-5906,0.0,True,True,False,False,False,False,False,False,False,False,19,0,0,0,89,33,0,0,0,85
Sikorsky R-4,2026-03-16 16:27:51,False,1,27380,27389,9,0.0,True,True,False,False,False,False,False,False,False,False,12,0,0,0,39,4,0,0,1,36
Sikorsky R-4,2026-03-16 16:29:56,False,1,27389,27386,-3,125.0,False,True,False,False,False,False,False,False,False,False,12,0,0,0,30,4,0,0,1,27
Sitai Assembly constituency,2026-03-16 16:30:51,False,0,15752,15767,15,0.0,True,True,False,False,False,False,False,False,False,False,27,0,0,0,10,1,0,0,1,5
Skepta,2026-03-16 16:24:48,True,0,36707,36755,48,0.0,True,True,False,False,False,False,False,False,False,False,6,0,1,0,356,59,1,0,0,247
Skydance Media,2026-03-16 16:22:59,False,0,89877,89878,1,0.0,True,True,False,False,False,False,False,False,False,False,14,0,0,0,14,16,0,0,1,9
Sneako,2026-03-16 16:32:06,False,0,22471,22472,1,0.0,True,True,False,False,False,False,False,False,False,False,6,0,0,0,170,1,0,0,0,88
Social Green Regionalist Federation,2026-03-16 16:23:43,False,0,8108,8068,-40,0.0,True,True,False,False,False,False,False,False,False,False,35,0,0,0,90,38,0,0,0,65
Social loafing,2026-03-16 16:31:07,False,0,54883,54883,0,0.0,True,True,False,False,False,False,False,False,False,False,14,0,0,0,29,5,0,0,1,26
Social loafing,2026-03-16 16:31:43,False,0,54883,54904,21,36.0,False,True,False,False,False,False,False,False,False,False,14,0,0,0,36,5,0,0,1,31
Solar 2,2026-03-16 16:22:12,False,0,18893,18908,15,0.0,True,True,False,False,False,False,False,False,False,False,7,0,0,0,23,29,0,0,1,20
Sonic the Hedgehog 3 (film),2026-03-16 16:24:55,False,0,151575,152245,670,0.0,True,True,False,False,False,False,False,False,False,False,27,0,0,0,69,4,0,0,0,69
Sonic the Hedgehog 3 (film),2026-03-16 16:27:48,False,0,152245,152291,46,173.0,False,True,False,False,False,False,False,False,False,False,27,0,0,0,7,4,0,0,0,7
Sonic the Hedgehog 3 (film),2026-03-16 16:29:37,False,0,152291,152361,70,109.0,False,True,False,False,False,False,False,False,False,False,27,0,0,0,10,4,0,0,0,10
Sotilasmestari,2026-03-16 16:19:49,False,0,2890,3248,358,0.0,True,True,False,False,False,False,False,False,False,False,14,0,0,0,91,18,0,0,0,87
Sovereign Base,2026-03-16 16:18:15,True,0,0,0,0,0.0,True,False,True,False,False,False,False,False,False,False,14,0,0,0,10,4,0,0,0,10
Soyuz TMA-M,2026-03-16 16:18:59,False,0,10983,11254,271,0.0,True,True,False,False,False,False,False,False,False,False,11,0,0,0,10,6,0,0,0,10
Soyuz TMA-M,2026-03-16 16:24:49,False,0,11254,11702,448,350.0,False,True,False,False,False,False,False,False,False,False,11,0,0,0,13,6,0,0,1,8
Soyuz TMA-M,2026-03-16 16:26:53,False,0,11702,11971,269,124.0,False,True,False,False,False,False,False,False,False,False,11,0,0,0,10,6,0,0,0,10
Soyuz TMA-M,2026-03-16 16:30:20,False,0,11971,12276,305,207.0,False,True,False,False,False,False,False,False,False,False,11,0,0,0,13,6,0,0,1,8
Spitfire Audio,2026-03-16 16:30:47,False,0,7804,7371,-433,0.0,True,True,False,False,False,False,False,False,False,False,14,0,0,0,11,3,0,0,0,7
Sri Lanka national cricket team,2026-03-16 16:21:50,False,1,118918,118901,-17,0.0,True,True,False,False,False,False,False,False,False,False,31,1,0,0,133,23,0,0,0,68
Star Airways,2026-03-16 16:19:38,False,0,4406,4516,110,0.0,True,True,False,False,False,False,False,False,False,False,12,0,0,1,56,3,0,0,0,56
Star Awards for Top 10 Most Popular Female Artistes,2026-03-16 16:17:36,False,0,89042,94310,5268,0.0,True,True,False,False,False,False,False,False,False,False,51,0,0,0,16,2,0,0,1,11
Star Awards for Top 10 Most Popular Female Artistes,2026-03-16 16:23:13,False,0,94310,94310,0,337.0,False,True,False,False,False,False,False,False,False,False,51,0,0,0,16,2,0,0,1,11
State-sponsored terrorism,2026-03-16 16:19:40,False,1,230934,230930,-4,0.0,True,True,False,False,False,False,False,False,False,False,25,0,0,0,22,1,0,0,1,19
Stellar-wind bubble,2026-03-16 16:24:59,False,0,2173,2137,-36,0.0,True,True,False,False,False,False,False,False,False,False,19,0,0,0,68,1,0,0,1,65
Stephen A. Douglas,2026-03-16 16:17:02,True,1,97726,97742,16,0.0,True,True,False,False,False,False,False,False,False,False,18,0,0,0,44,52,1,0,0,44
Stephen Winthrop,2026-03-16 16:19:43,False,0,844,1326,482,0.0,True,True,False,False,False,False,False,False,False,False,16,0,0,0,7,85,1,0,0,7
Strava,2026-03-16 16:26:33,False,0,24419,24450,31,0.0,True,True,False,False,False,False,False,False,False,False,6,0,0,0,10,2,0,0,0,10
Students Aspire,2026-03-16 16:17:59,False,0,6065,6137,72,0.0,True,True,False,False,False,False,False,False,False,False,15,0,0,0,179,65,1,0,0,167
Studio Ghibli,2026-03-16 16:26:05,False,0,103208,103679,471,0.0,True,True,False,False,False,False,False,False,False,False,13,0,0,0,19,8,0,0,1,14
Studio Ghibli,2026-03-16 16:29:34,False,0,103679,104170,491,209.0,False,True,False,False,False,False,False,False,False,False,13,0,0,0,19,8,0,0,1,14
Sugar Sugar Rune,2026-03-16 16:30:39,False,1,23947,23943,-4,0.0,True,True,False,False,False,False,False,False,False,False,16,0,0,0,11,5,0,0,0,11
Sun Hao,2026-03-16 16:17:12,False,0,21502,21498,-4,0.0,True,True,False,False,False,False,False,False,False,False,7,0,0,0,10,9,0,0,0,10
Sunday Night Productions,2026-03-16 16:23:17,False,0,21081,21085,4,0.0,True,True,False,False,False,False,False,False,False,False,24,0,0,0,14,16,0,0,1,9
Sunni Arab,2026-03-16 16:18:34,False,0,25,25,0,0.0,True,True,False,False,False,False,False,False,False,False,10,0,0,0,75,7,0,0,0,56
Super Bowl LXI,2026-03-16 16:22:19,False,1,14113,14375,262,0.0,True,True,False,False,False,False,False,False,False,False,14,0,1,1,33,1,0,0,0,33
Super Xuxa contra Baixo Astral,2026-03-16 16:30:08,False,0,12191,13815,1624,0.0,True,True,False,False,False,False,False,False,False,False,30,0,0,0,10,2,0,0,0,10
Surface (2012 tablet),2026-03-16 16:20:00,False,1,15448,15446,-2,0.0,True,True,False,False,False,False,False,False,False,False,21,1,0,0,134,23,0,0,0,69
Susie Wiles,2026-03-16 16:27:39,False,0,57659,58058,399,0.0,True,True,False,False,False,False,False,False,False,False,11,0,0,0,10,5,0,0,0,10
Sutton Bonington,2026-03-16 16:22:52,False,0,23248,23213,-35,0.0,True,True,False,False,False,False,False,False,False,False,16,0,0,0,81,3,0,0,1,78
Sydney Pontifex,2026-03-16 16:19:46,False,0,743,1225,482,0.0,True,True,False,False,False,False,False,False,False,False,15,0,0,0,7,85,1,0,0,7
TANS Perú Flight 204,2026-03-16 16:25:00,False,0,13777,13731,-46,0.0,True,True,False,False,False,False,False,False,False,False,20,0,0,0,162,2,0,0,0,60
Tafa Air,2026-03-16 16:29:20,False,0,3243,3356,113,0.0,True,True,False,False,False,False,False,False,False,False,8,0,0,1,57,3,0,0,0,57
"Taft, Montana",2026-03-16 16:28:54,False,0,9267,9330,63,0.0,True,True,False,False,False,False,False,False,False,False,13,0,0,0,38,4,0,0,1,35
Taiúva school shooting,2026-03-16 16:25:19,False,1,7196,7196,0,0.0,True,True,False,False,False,False,False,False,False,False,22,0,0,0,29,28,0,0,1,26
Talk:2009 Liechtenstein general election/GA1,2026-03-16 16:28:40,False,0,6036,6207,171,0.0,True,True,False,False,True,False,False,False,False,False,44,0,0,0,21,1,0,0,1,18
Talk:2024–2026 Spanish sexual misconduct allegations,2026-03-16 16:27:28,False,0,24579,25563,984,0.0,True,True,False,False,True,False,False,False,False,False,52,0,0,0,64,2,0,0,1,69
Talk:2024–2026 Spanish sexual misconduct allegations,2026-03-16 16:28:59,False,0,25563,25752,189,91.0,False,True,False,False,True,False,False,False,False,False,52,0,0,0,64,2,0,0,1,69
Talk:2026 Lebanon war,2026-03-16 16:19:17,False,0,15517,15895,378,0.0,True,True,False,False,True,False,False,False,False,False,21,0,0,0,16,2,0,0,1,13
Talk:2026 Tumbler Ridge shooting,2026-03-16 16:18:30,False,0,55357,55568,211,0.0,True,True,False,False,True,False,False,False,False,False,32,0,0,0,40,1,0,0,1,37
Talk:Adventures in Paradise,2026-03-16 16:19:22,False,0,1195,581,-614,0.0,True,True,False,False,True,False,False,False,False,False,27,0,0,0,30,9,0,0,0,30
Talk:Aldus TIFF 1,2026-03-16 16:21:17,False,0,544,25,-519,0.0,True,True,False,False,True,False,False,False,False,False,17,0,0,0,30,9,0,0,0,30
Talk:Autumn Durald Arkapaw,2026-03-16 16:18:23,False,0,1664,1697,33,0.0,True,True,False,False,True,False,False,False,False,False,26,0,0,0,12,15,0,0,0,12
Talk:Avatar Aang: The Last Airbender,2026-03-16 16:28:06,False,0,0,0,0,0.0,True,False,True,False,True,False,False,False,False,False,36,0,0,0,93,15,0,0,0,75
Talk:Avatar Aang: The Last Airbender,2026-03-16 16:30:18,False,0,0,0,0,132.0,False,False,True,False,True,False,False,False,False,False,36,0,0,0,10,15,0,0,0,10
"Talk:Avatar: Aang, The Last Airbender",2026-03-16 16:28:06,False,0,0,0,0,0.0,True,False,True,False,True,False,False,False,False,False,37,0,0,0,10,15,0,0,0,10
"Talk:Avatar: Aang, The Last Airbender",2026-03-16 16:30:18,False,0,0,0,0,132.0,False,False,True,False,True,False,False,False,False,False,37,0,0,0,92,15,0,0,0,74
Talk:Banksy,2026-03-16 16:28:21,False,0,9198,11076,1878,0.0,True,True,False,False,True,False,False,False,False,False,11,0,0,0,70,2,0,0,1,67
Talk:Banksy,2026-03-16 16:31:02,False,1,11076,11096,20,161.0,False,True,False,False,True,False,False,False,False,False,11,0,0,0,86,2,0,0,1,83
Talk:Benjamin Netanyahu,2026-03-16 16:22:28,False,0,18008,18211,203,0.0,True,True,False,False,True,False,False,False,False,False,23,0,0,0,124,7,0,0,0,42
Talk:Benjamin Netanyahu,2026-03-16 16:23:22,False,0,18211,18279,68,9.0,False,True,False,False,True,False,False,False,False,False,23,0,0,0,35,7,0,0,1,30
Talk:Benjamin Netanyahu,2026-03-16 16:23:39,False,1,18279,18008,-271,11.0,False,True,False,False,True,False,False,False,False,False,23,1,0,0,109,28,0,0,0,56
Talk:Benjamin Netanyahu,2026-03-16 16:26:19,False,0,18008,18279,271,160.0,False,True,False,False,True,False,False,False,False,False,23,0,0,0,157,7,0,0,0,79
Talk:Benjamin Netanyahu,2026-03-16 16:26:31,False,1,18279,18008,-271,9.0,False,True,False,False,True,False,False,False,False,False,23,1,0,0,109,28,0,0,0,56
Talk:Benjamin Netanyahu,2026-03-16 16:27:27,False,0,18008,18279,271,56.0,False,True,False,False,True,False,False,False,False,False,23,0,0,0,118,7,0,0,0,40
Talk:Benjamin Netanyahu,2026-03-16 16:27:47,False,1,18279,18008,-271,15.0,False,True,False,False,True,False,False,False,False,False,23,1,0,0,109,28,0,0,0,56
Talk:C. N. R. Rao,2026-03-16 16:30:02,False,0,24489,24685,196,0.0,True,True,False,False,True,False,False,False,False,False,17,0,0,0,14,4,0,0,0,14
Talk:C. N. R. Rao,2026-03-16 16:31:37,False,0,24685,12763,-11922,95.0,False,True,False,False,True,False,False,False,False,False,17,0,0,0,57,4,0,0,0,53
Talk:C. N. R. Rao/Archive 1,2026-03-16 16:31:22,False,0,0,11930,11930,0.0,True,False,False,True,True,False,False,False,False,False,27,0,0,0,11,4,0,0,0,11
Talk:Center for Adoption Policy,2026-03-16 16:29:24,False,0,165,209,44,0.0,True,True,False,False,True,False,False,False,False,False,31,0,0,0,43,6,0,0,0,43
Talk:Charlie Kirk,2026-03-16 16:20:23,False,0,16439,17330,891,0.0,True,True,False,False,True,False,False,False,False,False,17,0,0,0,64,1,0,0,1,81
Talk:Charlie Kirk,2026-03-16 16:31:59,False,0,17330,18093,763,696.0,False,True,False,False,True,False,False,False,False,False,17,0,0,0,58,2,0,0,1,73
Talk:Cinema of Egypt,2026-03-16 16:23:04,False,0,3149,3176,27,0.0,True,True,False,False,True,False,False,False,False,False,20,0,1,0,194,11,0,0,0,70
Talk:Cinema of Egypt,2026-03-16 16:23:14,False,0,3176,3152,-24,10.0,False,True,False,False,True,False,False,False,False,False,20,0,1,0,194,11,0,0,0,70
Talk:Conformal cyclic cosmology,2026-03-16 16:18:06,False,0,14475,14113,-362,0.0,True,True,False,False,True,False,False,False,False,False,31,0,0,0,10,2,0,0,0,10
Talk:Disney Television Animation,2026-03-16 16:23:58,False,0,21357,21388,31,0.0,True,True,False,False,True,False,False,False,False,False,32,0,1,0,194,11,0,0,0,70
Talk:Disney Television Animation,2026-03-16 16:25:27,False,0,21388,21351,-37,89.0,False,True,False,False,True,False,False,False,False,False,32,0,1,0,194,11,0,0,0,70
Talk:ElbaFly,2026-03-16 16:27:52,False,0,103,147,44,0.0,True,True,False,False,True,False,False,False,False,False,12,0,0,0,43,6,0,0,0,43
Talk:Federal Reserve Bank of St. Louis,2026-03-16 16:27:09,False,0,13057,13760,703,0.0,True,True,False,False,True,False,False,False,False,False,38,0,0,0,22,3,0,0,1,19
Talk:Federal Reserve Bank of St. Louis,2026-03-16 16:29:11,False,0,13760,13762,2,122.0,False,True,False,False,True,False,False,False,False,False,38,0,0,0,44,3,0,0,1,39
Talk:Field propulsion/GA1,2026-03-16 16:18:01,False,0,22076,21469,-607,0.0,True,True,False,False,True,False,False,False,False,False,25,0,0,0,18,8,0,0,1,15
Talk:Global Islamic Finance Awards,2026-03-16 16:30:18,False,0,113,157,44,0.0,True,True,False,False,True,False,False,False,False,False,34,0,0,0,43,6,0,0,0,43
Talk:Graffiti,2026-03-16 16:23:02,False,0,5668,5690,22,0.0,True,True,False,False,True,False,False,False,False,False,13,0,1,0,194,11,0,0,0,70
Talk:Graffiti,2026-03-16 16:25:52,False,0,5690,5714,24,170.0,False,True,False,False,True,False,False,False,False,False,13,0,1,0,194,11,0,0,0,70
Talk:Hawaii,2026-03-16 16:25:28,False,0,4998,5123,125,0.0,True,True,False,False,True,False,False,False,False,False,11,0,0,0,137,3,0,0,1,108
Talk:Hifumi Suzuki,2026-03-16 16:31:14,False,0,295,314,19,0.0,True,True,False,False,True,False,False,False,False,False,18,0,0,0,93,50,1,0,0,79
Talk:Hornchurch tube station/GA1,2026-03-16 16:20:07,False,0,10681,11033,352,0.0,True,True,False,False,True,False,False,False,False,False,32,0,0,0,52,1,0,0,1,49
Talk:House of Games,2026-03-16 16:22:25,False,0,1353,1894,541,0.0,True,True,False,False,True,False,False,False,False,False,19,0,0,0,141,8,0,0,0,77
Talk:Infowars,2026-03-16 16:22:35,True,1,10856,6050,-4806,0.0,True,True,False,False,True,False,False,False,False,False,13,0,0,0,62,10,0,0,0,58
Talk:Infowars/Archive 2,2026-03-16 16:22:33,True,1,133051,137857,4806,0.0,True,True,False,False,True,False,False,False,False,False,23,0,0,0,54,10,0,0,0,50
Talk:Jatla Siddartha,2026-03-16 16:28:14,False,0,167,1022,855,0.0,True,True,False,False,True,False,False,False,False,False,20,0,0,0,105,1,0,0,1,107
Talk:Joachim Trier,2026-03-16 16:16:57,False,0,1610,2861,1251,0.0,True,True,False,False,True,False,False,False,False,False,18,0,0,0,11,1,0,0,0,11
Talk:John Harding (author),2026-03-16 16:30:20,False,0,123,126,3,0.0,True,True,False,False,True,False,False,False,False,False,26,0,0,0,62,50,1,0,0,43
Talk:Josh Janniere,2026-03-16 16:18:54,False,0,340,339,-1,0.0,True,True,False,False,True,False,False,False,False,False,18,0,0,0,10,11,0,0,0,10
Talk:Jürgen Habermas,2026-03-16 16:17:34,False,0,11260,11528,268,0.0,True,True,False,False,True,False,False,False,False,False,20,0,0,0,61,5,0,0,1,68
